BlastID	VF_ID	VF_code	VFC_code	VF_category	Species
>VFG005201(gb|WP_011284442)	prtF2	VF0243	VFC0001	Adherence	Streptococcus pyogenes MGAS6180
>VFG005206(gb|WP_011285217)	fbaA	VF0243	VFC0001	Adherence	Streptococcus pyogenes MGAS6180
>VFG005215(gb|WP_000743858)	fbsB	VF0523	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005230(gb|WP_000715197)	lmb	VF0275	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005277(gb|WP_000777402)	GBS_RS03565	VF0527	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005280(gb|WP_000815035)	GBS_RS03570	VF0527	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005283(gb|WP_000529916)	srtC1	VF0527	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005286(gb|WP_000746885)	srtC2	VF0527	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005289(gb|WP_001868236)	GBS_RS03585	VF0527	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005291(gb|WP_000723812)	pilC	VF0528	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005293(gb|WP_000508992)	srtC4	VF0528	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005295(gb|WP_000850672)	srtC3	VF0528	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005297(gb|WP_000723540)	pilB	VF0528	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005299(gb|WP_001233990)	pilA	VF0528	VFC0001	Adherence	Streptococcus agalactiae NEM316
>VFG005301(gb|WP_000757844)	rrgA	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005303(gb|WP_000836217)	rrgB	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005305(gb|WP_010963222)	rrgC	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005307(gb|WP_000241147)	srtC-1/srtB	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005308(gb|WP_000370514)	srtC-2/srtC	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005310(gb|WP_000091735)	srtC-3/srtD	VF0529	VFC0001	Adherence	Streptococcus pneumoniae TIGR4
>VFG005361(gb|WP_002352221)	spaP/pac	VF0526	VFC0001	Adherence	Streptococcus mutans UA159
>VFG005486(gb|WP_000417180)	iga	VF0147	VFC0258	Immune modulation	Streptococcus pneumoniae TIGR4
>VFG005584(gb|WP_000403400)	hylB	VF0281	VFC0251	Exoenzyme	Streptococcus agalactiae NEM316
>VFG005586(gb|WP_010922241)	hylA	VF0246	VFC0251	Exoenzyme	Streptococcus pyogenes M1 GAS
>VFG005757(gb|WP_001101136)	cfa/cfb	VF0280	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005760(gb|WP_000533775)	cylX	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005763(gb|WP_000859501)	cylD	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005766(gb|WP_000861302)	cylG	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005769(gb|WP_000611493)	acpC	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005772(gb|WP_000164166)	cylZ	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005775(gb|WP_000403526)	cylA	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005778(gb|WP_000462410)	cylB	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005781(gb|WP_000650746)	cylE	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005784(gb|WP_001092618)	cylF	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005787(gb|WP_000118217)	cylI	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005790(gb|WP_000033003)	cylJ	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005793(gb|WP_001068957)	cylK	VF0279	VFC0235	Exotoxin	Streptococcus agalactiae NEM316
>VFG005800(gb|WP_000489955)	bca	VF0276	VFC0083	Invasion	Streptococcus agalactiae A909
>VFG005834(gb|WP_000802346)	neuA	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005858(gb|WP_000727597)	GBS_RS06540	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005882(gb|WP_000717643)	neuC	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005894(gb|WP_000262522)	neuB	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005906(gb|WP_001093064)	GBS_RS06555	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005918(gb|WP_000181212)	GBS_RS06560	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005930(gb|WP_000591736)	GBS_RS06565	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005942(gb|WP_000660895)	GBS_RS06570	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005954(gb|WP_001233888)	GBS_RS06575	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005957(gb|WP_001193768)	wzy	VF0144	VFC0258	Immune modulation	Streptococcus pneumoniae TIGR4
>VFG005966(gb|WP_000578446)	GBS_RS06580	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005969(gb|WP_000902274)	SP_RS01735	VF0144	VFC0258	Immune modulation	Streptococcus pneumoniae TIGR4
>VFG005978(gb|WP_000686634)	GBS_RS06585	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG005981(gb|WP_000861791)	SP_RS01740	VF0144	VFC0258	Immune modulation	Streptococcus pneumoniae TIGR4
>VFG005990(gb|WP_000659582)	GBS_RS06590	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG006002(gb|WP_000197412)	GBS_RS06595	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG006013(gb|WP_001033074)	GBS_RS06600	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG006024(gb|WP_000565385)	GBS_RS06605	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG006034(gb|WP_000064997)	GBS_RS06610	VF0274	VFC0258	Immune modulation	Streptococcus agalactiae NEM316
>VFG042967(gb|WP_011285358)	lepA	VF0531	VFC0001	Adherence	Streptococcus pyogenes MGAS5005
>VFG042968(gb|WP_010921811)	fctA	VF0531	VFC0001	Adherence	Streptococcus pyogenes MGAS5005
>VFG042969(gb|WP_010921812)	srtC1	VF0531	VFC0001	Adherence	Streptococcus pyogenes MGAS5005
>VFG042970(gb|WP_010921813)	fctB	VF0531	VFC0001	Adherence	Streptococcus pyogenes MGAS5005
>VFG042972(gb|WP_000924780)	sipA	VF0530	VFC0001	Adherence	Streptococcus pneumoniae Taiwan19F-14
>VFG042973(gb|WP_000750610)	pitB	VF0530	VFC0001	Adherence	Streptococcus pneumoniae Taiwan19F-14
>VFG042974(gb|WP_000851047)	srtG1	VF0530	VFC0001	Adherence	Streptococcus pneumoniae Taiwan19F-14
>VFG043465(gb|WP_010976622)	pfbA	VF0525	VFC0001	Adherence	Streptococcus pneumoniae R6
>VFG043504(gb|WP_000671444)	pavB/pfbB	VF0524	VFC0001	Adherence	Streptococcus pneumoniae R6
>VFG000088(gb|WP_000591844)	tcpI	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000089(gb|WP_000542596)	tcpP	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000090(gb|WP_000549073)	tcpH	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000091(gb|WP_001176374)	tcpA	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000092(gb|WP_001234004)	tcpB	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000093(gb|WP_000742753)	tcpQ	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000094(gb|WP_000750979)	tcpC	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000095(gb|WP_000200904)	tcpR	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000096(gb|WP_001880631)	tcpD	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000097(gb|WP_001022338)	tcpS	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000098(gb|WP_000020697)	tcpT	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000099(gb|WP_000691946)	tcpE	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000100(gb|WP_001269573)	tcpF	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000101(gb|WP_000579582)	tcpN/toxT	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000102(gb|WP_000456980)	tcpJ	VF0126	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000103(gb|WP_001173022)	acfA	VF0127	VFC0346	Others	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000104(gb|WP_000672505)	acfB	VF0127	VFC0346	Others	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000105(gb|WP_001880633)	acfC	VF0127	VFC0346	Others	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000106(gb|WP_000702220)	acfD	VF0127	VFC0346	Others	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000107(gb|WP_001881225)	ctxA	VF0128	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000108(gb|WP_000593522)	ctxB	VF0128	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000109(gb|WP_000021616)	zot	VF0129	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000110(gb|WP_000979342)	ace	VF0130	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG000983(gb|WP_000517827)	rtxA	VF0265	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG001117(gb|WP_001211290)	nanH	VF0621	VFC0251	Exoenzyme	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002078(gb|WP_000189792)	vasA	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002079(gb|WP_000510181)	vasB	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002080(gb|WP_001089704)	vasC	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002081(gb|WP_001045311)	vasD	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002082(gb|WP_000458007)	vasE	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002083(gb|WP_000083409)	vasF	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002084(gb|WP_000619136)	clpB/vasG	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002085(gb|WP_000084793)	vasH	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002086(gb|WP_001223388)	vasI	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002087(gb|WP_000426093)	vasJ	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002088(gb|WP_000225015)	icmF/vasK	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002089(gb|WP_000073077)	vasL	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002090(gb|AAF96036)	VCA0122	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002091(gb|WP_000113295)	vgrG-3	VF0634	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002092(gb|WP_000031391)	vipA/mglA	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002093(gb|WP_000108140)	vipB/mglB	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG002094(gb|WP_000221000)	VCA0109	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006896(gb|WP_000649326)	pilA	VF0609	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006902(gb|WP_000957200)	pilB	VF0609	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006908(gb|WP_000648511)	pilC	VF0609	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006914(gb|WP_000418747)	pilD/vcpD	VF0609	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006920(gb|WP_164923315)	mshH	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006926(gb|WP_000743253)	mshI	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006932(gb|WP_000835144)	mshJ	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006938(gb|WP_000252812)	mshK	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006944(gb|WP_001227124)	mshL	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006950(gb|WP_000281360)	mshM	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006956(gb|WP_000117841)	mshN	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006962(gb|WP_001122154)	mshE	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006968(gb|WP_000190444)	mshG	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006974(gb|WP_000689647)	mshF	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006980(gb|WP_000738708)	mshB	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006986(gb|WP_000828585)	mshA	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006992(gb|WP_000691266)	mshC	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG006998(gb|WP_001144509)	mshD	VF0515	VFC0001	Adherence	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007020(gb|WP_001881196)	rtxC	VF0265	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007023(gb|WP_149591715)	rtxB	VF0265	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007027(gb|WP_001092347)	rtxD	VF0265	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007031(gb|WP_005463268)	tdh	VF0517	VFC0235	Exotoxin	Vibrio parahaemolyticus RIMD 2210633
>VFG007032(gb|WP_005478284)	tdh	VF0517	VFC0235	Exotoxin	Vibrio parahaemolyticus RIMD 2210633
>VFG007035(gb|WP_005481504)	tlh	VF0610	VFC0235	Exotoxin	Vibrio parahaemolyticus RIMD 2210633
>VFG007038(gb|WP_001125271)	hlyA	VF0516	VFC0235	Exotoxin	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007041(gb|WP_011152263)	vvhA	VF0611	VFC0235	Exotoxin	Vibrio vulnificus YJ016
>VFG007043(gb|WP_000817146)	epsN	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007049(gb|WP_000661339)	epsM	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007055(gb|WP_001288747)	epsL	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007061(gb|WP_001201881)	epsK	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007067(gb|WP_000269343)	epsJ	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007073(gb|WP_000837699)	epsI	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007079(gb|WP_000127537)	epsH	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007085(gb|WP_000738789)	epsG	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007091(gb|WP_000718700)	epsF	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007097(gb|WP_000138174)	epsE	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007103(gb|WP_000878557)	epsD	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007109(gb|WP_000394676)	epsC	VF0613	VFC0086	Effector delivery system	Vibrio cholerae O395
>VFG007136(gb|WP_001142947)	hcp-1	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007140(gb|WP_000212116)	vgrG-1	VF0634	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007142(gb|WP_000212125)	vgrG-2	VF0335	VFC0086	Effector delivery system	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007146(gb|WP_005464399)	vopD	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007147(gb|WP_005464635)	vopB	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007148(gb|WP_005464462)	vcrH	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007149(gb|WP_011105896)	vcrV	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007150(gb|WP_005464408)	vcrG	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007151(gb|WP_005464560)	vcrR	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007152(gb|WP_005464675)	vcrD	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007153(gb|WP_005464454)	vscY	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007154(gb|WP_005464441)	vscX	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007155(gb|WP_005477854)	sycN/vcr2	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007156(gb|WP_005464474)	tyeA/vcr1	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007157(gb|WP_005464652)	vopN	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007158(gb|WP_005477722)	vscN	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007159(gb|WP_005464592)	vscO	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007160(gb|WP_005464501)	vscP	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007161(gb|WP_011105899)	vscQ	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007162(gb|WP_005377232)	vscR	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007163(gb|WP_005464497)	vscS	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007164(gb|WP_005464642)	vscT	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007165(gb|WP_005477705)	vscU	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007166(gb|WP_005464499)	vscL	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007167(gb|WP_005477787)	vscK	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007168(gb|WP_005477718)	vscJ	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007169(gb|WP_005464519)	vscI	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007170(gb|WP_005464335)	vscH	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007171(gb|WP_005477707)	vscG	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007172(gb|WP_005464566)	vscF	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007173(gb|WP_005477850)	vscD	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007174(gb|WP_011105906)	vscC	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007175(gb|WP_005464602)	vscB	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007176(gb|WP_011105907)	exsD	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007177(gb|WP_005464548)	exsA	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007178(gb|WP_011105908)	virG	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007179(gb|WP_005464682)	vxsC	VF0408	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007180(gb|WP_005464511)	vopS	VF0632	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007181(gb|WP_005464656)	vopR	VF0632	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007182(gb|WP_005464333)	vopQ	VF0632	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007183(gb|WP_005479246)	VPA0450	VF0632	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007184(gb|WP_011106480)	VPA1331	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007185(gb|WP_005463231)	vscS2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007186(gb|WP_005463220)	vscN2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007187(gb|WP_005478227)	vscC2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007188(gb|WP_005478260)	vscT2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007189(gb|WP_005478169)	vscR2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007190(gb|WP_005478218)	vopA/vopP	VF0633	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007191(gb|WP_005478398)	vscU2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007192(gb|WP_005463197)	vcrD2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007193(gb|WP_005463181)	vopB2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007194(gb|WP_005463172)	vscJ2	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007195(gb|WP_005463140)	ospB	VF0409	VFC0086	Effector delivery system	Vibrio parahaemolyticus RIMD 2210633
>VFG007280(gb|WP_000782181)	hap/vvp	VF0620	VFC0251	Exoenzyme	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007286(gb|WP_000290380)	flaC	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007292(gb|WP_000154827)	flaA	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007298(gb|WP_000934642)	flgL	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007304(gb|WP_000135483)	flgK	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007310(gb|WP_000609516)	flgJ	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007316(gb|WP_001225051)	flgI	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007322(gb|WP_001911822)	flgH	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007328(gb|WP_001182097)	flgG	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007334(gb|WP_000373284)	flgF	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007340(gb|WP_000122825)	flgE	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007346(gb|WP_000929365)	flgD	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007352(gb|WP_000051920)	flgC	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007358(gb|WP_001007981)	flgB	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007364(gb|WP_000125387)	cheR	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007370(gb|WP_000145786)	cheV	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007376(gb|WP_001881906)	flgA	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007382(gb|WP_000907265)	flgM	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007388(gb|WP_000729367)	flgN	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007394(gb|WP_000840982)	flhB	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007400(gb|WP_000456297)	fliR	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007406(gb|WP_000187051)	fliQ	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007412(gb|WP_000831828)	fliP	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007418(gb|WP_001228179)	fliO	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007424(gb|WP_001129786)	fliN	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007430(gb|WP_000130773)	fliM	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
>VFG007436(gb|WP_000796799)	fliL	VF0519	VFC0204	Motility	Vibrio cholerae O1 biovar El Tor str. N16961
